,area_title,area_name,zipcode,state,city,population,median_age,race_asian,race_white,race_black,race_native,race_islander,race_other,race_two,race_hispanic,average_household_income,family_households_total,family_poverty_pct,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,family_poverty
484,"Elmira, NY",ELMIRA,14901,New York,Horseheads; Baldwin; Elmira; C,16038,33,73,11420,2836,40,0,22,868,779,43675,3105,31.2,1234,946,6511,2999,4346,5003
485,"Elmira, NY",ELMIRA,14903,New York,Horseheads; Big Flats; Elmira;,7310,40,173,6771,89,0,0,0,227,50,75124,1855,7.4,964,935,2521,540,2346,540
486,"Elmira, NY",ELMIRA,14904,New York,Southport; Elmira,15861,37,39,12990,1060,317,0,42,639,774,52351,3721,16.3,1570,697,6820,1681,5091,2585
487,"Elmira, NY",ELMIRA,14905,New York,Elmira; Big Flats; Elmira,8796,44,29,8111,354,0,7,0,100,195,83214,2369,9.2,1811,2031,1882,518,2559,809
488,"El Paso, TX",EL PASO,79821,Texas,El Paso; Vinton; Anthony; Canu,7269,33,31,694,233,79,0,0,45,6187,49731,1413,22.9,632,254,2224,1766,2391,1664
489,"El Paso, TX",EL PASO,79835,Texas,Westway; Vinton; El Paso; Canu,11835,27,0,773,8,0,0,10,42,11002,42751,2505,33.1,1065,461,3017,4757,2532,3917
490,"El Paso, TX",EL PASO,79901,Texas,El Paso,10284,41,29,295,212,26,0,0,39,9683,22768,1936,51.4,246,71,1881,6581,1501,5285
491,"El Paso, TX",EL PASO,79902,Texas,El Paso,20123,39,379,3322,383,66,0,39,181,15753,58948,4301,20.9,3682,2636,3360,4970,5493,4205
492,"El Paso, TX",EL PASO,79903,Texas,El Paso,16495,41,56,1089,277,4,0,0,26,15043,40208,3633,19.2,1748,808,3909,5674,4371,3167
493,"El Paso, TX",EL PASO,79904,Texas,El Paso,34098,28,459,5633,2064,269,0,24,586,25063,45790,7999,24.4,3750,1295,9615,7774,11661,8319
494,"El Paso, TX",EL PASO,79905,Texas,El Paso,23108,38,0,368,83,26,0,0,7,22624,33775,5334,37.0,1247,415,5984,9913,5522,8549
495,"El Paso, TX",EL PASO,79906,Texas,El Paso; Fort Bliss,5125,21,185,2431,590,0,0,0,533,1386,56970,1044,13.0,1199,558,891,235,2239,666
496,"El Paso, TX",EL PASO,79907,Texas,El Paso,53505,34,14,1412,186,273,43,26,27,51524,39601,12563,26.6,4119,1337,16479,18298,13269,14232
497,"El Paso, TX",EL PASO,79908,Texas,El Paso; Fort Bliss,5299,22,284,2413,887,120,0,0,339,1256,74936,721,3.2,1075,482,953,26,2760,169
498,"El Paso, TX",EL PASO,79911,Texas,El Paso,4474,30,253,1284,68,0,0,0,23,2846,110959,1130,1.5,1458,1310,259,53,1400,67
499,"El Paso, TX",EL PASO,79912,Texas,El Paso,81159,33,2427,19015,1665,191,26,143,1119,56573,82382,19195,12.5,23941,15176,12092,8521,21344,10144
500,"El Paso, TX",EL PASO,79915,Texas,El Paso,35622,40,26,1141,537,28,7,0,9,33874,42061,9043,23.5,2600,926,10294,12717,9119,8371
501,"El Paso, TX",EL PASO,79916,Texas,El Paso; Fort Bliss,3074,22,148,1343,612,14,12,0,238,707,-1,5,0.0,688,439,356,18,1573,0
502,"El Paso, TX",EL PASO,79920,Texas,El Paso,5,-1,0,0,0,0,0,0,0,5,-1,0,0.0,0,0,0,0,0,0
503,"El Paso, TX",EL PASO,79922,Texas,El Paso,8528,42,69,2232,0,13,95,0,510,5609,117026,2246,9.4,2456,1705,1466,912,1987,801
504,"El Paso, TX",EL PASO,79924,Texas,El Paso,59587,32,990,11978,4344,66,2,76,677,41454,50282,14364,18.1,7448,2323,17458,12513,19782,10785
505,"El Paso, TX",EL PASO,79925,Texas,El Paso,39455,36,233,7359,1169,154,170,0,248,30122,58335,9632,12.8,6470,2998,9705,5405,14874,5050
506,"El Paso, TX",EL PASO,79927,Texas,Sparks; Socorro; El Paso; San ,41162,31,81,903,106,327,2,0,9,39734,41784,9581,26.8,1687,699,11607,16876,10290,11031
507,"El Paso, TX",EL PASO,79930,Texas,El Paso,28324,35,227,2997,1409,134,0,0,271,23286,46128,6350,21.6,3455,1614,6656,8412,8185,6117
508,"El Paso, TX",EL PASO,79932,Texas,Prado Verde; El Paso; Canutill,28345,31,130,5209,206,59,81,0,224,22436,77666,7121,14.4,6292,3373,5272,4365,9070,4081
509,"El Paso, TX",EL PASO,79934,Texas,El Paso,25846,29,497,7649,2594,21,0,0,675,14410,77016,6543,5.5,5892,3101,4936,2119,9821,1421
510,"El Paso, TX",EL PASO,79935,Texas,El Paso,18166,36,77,2543,480,13,0,21,7,15025,61297,4448,14.5,3160,1035,4505,3233,6212,2634
511,"El Paso, TX",EL PASO,79936,Texas,El Paso,111918,31,1273,10241,2664,235,99,70,478,96858,68890,26915,13.2,19249,7722,29770,16004,39171,14773
512,"Enid, OK",ENID,73701,Oklahoma,Breckenridge; North Enid; Enid,24015,33,47,14847,889,484,1753,16,891,5088,50863,5495,17.1,1993,1104,9533,4754,6604,4106
513,"Enid, OK",ENID,73703,Oklahoma,Hillsdale; Enid,30089,37,430,25036,909,482,0,0,1376,1856,74460,8490,6.1,5536,3279,9688,2136,9447,1835
514,"Enid, OK",ENID,73705,Oklahoma,Enid,300,24,0,271,0,0,0,0,6,23,-1,0,0.0,247,52,0,0,0,0
515,"Enid, OK",ENID,73773,Oklahoma,Waukomis; Enid,2016,40,3,1838,93,35,0,0,20,27,61235,596,9.9,247,118,997,165,487,199
516,"Erie, PA",ERIE,16501,Pennsylvania,Erie,1998,54,48,1239,552,0,0,0,81,78,14780,177,35.6,143,131,617,605,499,711
517,"Erie, PA",ERIE,16502,Pennsylvania,Erie,15491,34,405,10968,1899,155,18,161,582,1303,41653,3159,23.4,2416,697,7017,2075,3268,3624
518,"Erie, PA",ERIE,16503,Pennsylvania,Erie,16959,29,738,7555,4970,55,0,5,1053,2583,32067,3580,39.1,746,423,7631,4850,3307,6630
519,"Erie, PA",ERIE,16504,Pennsylvania,Millcreek; Erie,15749,37,424,12437,1845,16,0,156,382,489,51701,3605,10.9,2582,881,6409,1275,4582,1716
520,"Erie, PA",ERIE,16505,Pennsylvania,Fairview; Millcreek; Erie,16369,47,135,15088,614,10,0,9,347,166,79363,4384,8.5,3863,2930,4796,1227,3552,1391
521,"Erie, PA",ERIE,16506,Pennsylvania,Millcreek; Erie; Fairview; Sum,24169,42,242,22306,455,53,2,0,529,582,81538,6469,5.2,6114,4108,7613,942,5389,1256
522,"Erie, PA",ERIE,16507,Pennsylvania,Erie,9558,32,254,6417,2031,11,3,53,97,692,39692,1816,23.2,1051,506,4090,1424,2475,2217
523,"Erie, PA",ERIE,16508,Pennsylvania,Millcreek; Erie,16561,36,272,13857,990,48,4,10,425,955,59131,4149,11.6,3510,1391,6574,1291,3809,1921
524,"Erie, PA",ERIE,16510,Pennsylvania,Erie; Venango; Wesleyville; La,25799,39,506,22053,1706,58,0,20,398,1058,66411,7042,11.7,4205,2167,10113,2373,6939,3018
525,"Erie, PA",ERIE,16546,Pennsylvania,Erie,997,19,48,792,74,5,0,0,31,47,-1,0,0.0,997,0,0,0,0,0
526,"Eugene, OR",EUGENE,97401,Oregon,Eugene,42631,28,3524,33107,926,430,86,111,2270,2177,56813,7133,10.1,11553,7758,6863,1918,14537,4305
527,"Eugene, OR",EUGENE,97402,Oregon,Eugene,52211,35,675,38959,1179,383,44,275,2120,8576,56451,11732,12.3,8353,4020,12635,6004,21249,6421
528,"Eugene, OR",EUGENE,97403,Oregon,Springfield; Eugene,12427,21,947,9674,236,20,38,10,780,722,73561,1503,9.8,3218,3926,1503,509,3268,1217
529,"Eugene, OR",EUGENE,97404,Oregon,Eugene,33496,41,551,28090,321,171,256,15,1409,2683,69831,9046,11.2,6163,3349,7670,2478,13867,3751
530,"Eugene, OR",EUGENE,97405,Oregon,Eugene; Springfield,46188,42,1391,39123,460,209,34,74,2019,2878,85931,11875,6.0,12424,13025,5865,1662,13209,2771
531,"Eugene, OR",EUGENE,97408,Oregon,Eugene; Coburg,12752,45,415,11433,49,54,0,0,273,528,95244,3797,8.5,2741,1785,2703,446,5062,1083
532,"Eugene, OR",EUGENE,97477,Oregon,Springfield; Eugene,37484,37,624,30588,201,467,226,27,1628,3723,52898,8507,16.3,5285,2473,10982,4235,14543,6109
533,"Fairbanks, AK",FAIRBANKS,99701,Alaska,Fairbanks; Coldfoot; South Van,17608,32,842,10056,1234,2090,76,0,1862,1448,72410,3749,9.5,3063,1426,4912,1796,6391,1672
534,"Fairbanks, AK",FAIRBANKS,99703,Alaska,Fairbanks,8415,22,419,4774,885,56,98,114,409,1660,74399,1874,5.2,1683,504,1582,193,4459,437
535,"Fairbanks, AK",FAIRBANKS,99705,Alaska,Fairbanks; North Pole; Badger;,22804,32,237,17764,687,1294,1,0,1432,1389,94440,5790,3.7,3922,1527,6225,1026,10102,843
536,"Fairbanks, AK",FAIRBANKS,99709,Alaska,Fairbanks; Ester; Chena Ridge;,31767,34,1026,23670,1032,1975,253,0,2201,1610,97061,7208,3.5,7719,5876,5368,1556,11245,1111
537,"Fairbanks, AK",FAIRBANKS,99712,Alaska,Fairbanks; Farmers Loop; Badge,13918,36,204,10897,0,676,1,0,1034,1106,112890,3552,2.7,3298,1697,2574,598,5762,375
538,"Fairbanks, AK",FAIRBANKS,99701,Alaska,Fairbanks; Coldfoot; South Van,17608,32,842,10056,1234,2090,76,0,1862,1448,72410,3749,9.5,3063,1426,4912,1796,6391,1672
539,"Fairbanks, AK",FAIRBANKS,99703,Alaska,Fairbanks,8415,22,419,4774,885,56,98,114,409,1660,74399,1874,5.2,1683,504,1582,193,4459,437
540,"Fairbanks, AK",FAIRBANKS,99705,Alaska,Fairbanks; North Pole; Badger;,22804,32,237,17764,687,1294,1,0,1432,1389,94440,5790,3.7,3922,1527,6225,1026,10102,843
541,"Fairbanks, AK",FAIRBANKS,99709,Alaska,Fairbanks; Ester; Chena Ridge;,31767,34,1026,23670,1032,1975,253,0,2201,1610,97061,7208,3.5,7719,5876,5368,1556,11245,1111
542,"Fairbanks, AK",FAIRBANKS,99712,Alaska,Fairbanks; Farmers Loop; Badge,13918,36,204,10897,0,676,1,0,1034,1106,112890,3552,2.7,3298,1697,2574,598,5762,375
543,"Fairbanks, AK",FAIRBANKS,99701,Alaska,Fairbanks; Coldfoot; South Van,17608,32,842,10056,1234,2090,76,0,1862,1448,72410,3749,9.5,3063,1426,4912,1796,6391,1672
544,"Fairbanks, AK",FAIRBANKS,99703,Alaska,Fairbanks,8415,22,419,4774,885,56,98,114,409,1660,74399,1874,5.2,1683,504,1582,193,4459,437
545,"Fairbanks, AK",FAIRBANKS,99705,Alaska,Fairbanks; North Pole; Badger;,22804,32,237,17764,687,1294,1,0,1432,1389,94440,5790,3.7,3922,1527,6225,1026,10102,843
546,"Fairbanks, AK",FAIRBANKS,99709,Alaska,Fairbanks; Ester; Chena Ridge;,31767,34,1026,23670,1032,1975,253,0,2201,1610,97061,7208,3.5,7719,5876,5368,1556,11245,1111
547,"Fairbanks, AK",FAIRBANKS,99712,Alaska,Fairbanks; Farmers Loop; Badge,13918,36,204,10897,0,676,1,0,1034,1106,112890,3552,2.7,3298,1697,2574,598,5762,375
548,"Farmington, NM",FARMINGTON,87402,New Mexico,Farmington; Flora Vista,10478,35,91,6318,145,876,11,28,269,2740,85903,2513,7.1,1655,1142,2409,932,4337,743
549,"Farmington, NM",FARMINGTON,87410,New Mexico,Bloomfield; Aztec; Farmington;,16843,39,64,11892,15,1129,52,0,353,3338,62924,4493,9.8,1296,1010,6012,2206,6332,1650
550,"Farmington, NM",FARMINGTON,87415,New Mexico,Flora Vista; Farmington,1652,53,0,1182,0,62,0,0,0,408,70721,526,0.0,120,9,586,269,664,0
551,"Fayetteville, NC",FAYETTEVILLE,28301,North Carolina,Fayetteville,18195,31,220,3157,13388,108,0,0,622,700,39837,3513,37.0,1819,1000,5221,3475,6695,6732
552,"Fayetteville, NC",FAYETTEVILLE,28303,North Carolina,Fayetteville,29056,36,933,12673,10959,199,117,15,1191,2969,59528,6809,17.4,4939,3283,7089,2644,11128,5055
553,"Fayetteville, NC",FAYETTEVILLE,28304,North Carolina,Hope Mills; Fayetteville,37201,34,930,16208,13611,365,158,244,1437,4248,58155,9585,14.3,5691,2790,10044,2976,15698,5319
554,"Fayetteville, NC",FAYETTEVILLE,28305,North Carolina,Fayetteville,5961,45,99,3804,1540,42,0,16,168,292,65724,1521,10.3,1454,876,1084,691,1847,613
555,"Fayetteville, NC",FAYETTEVILLE,28306,North Carolina,Hope Mills; Fayetteville; Rock,41564,33,1270,20477,12444,874,13,210,1772,4504,65053,10391,14.7,5818,3907,10972,4862,16085,6109
556,"Fayetteville, NC",FAYETTEVILLE,28307,North Carolina,Spring Lake; Fayetteville,18120,22,537,9603,2574,138,30,32,1079,4127,49580,4359,9.6,3642,1195,3497,398,9349,1739
557,"Fayetteville, NC",FAYETTEVILLE,28308,North Carolina,Spring Lake; Fayetteville,620,22,13,364,160,0,0,0,5,78,117577,22,0.0,236,86,66,0,230,0
558,"Fayetteville, NC",FAYETTEVILLE,28310,North Carolina,Fayetteville,6381,22,260,3517,1095,74,21,0,502,912,-1,0,0.0,912,127,1295,0,4045,0
559,"Fayetteville, NC",FAYETTEVILLE,28311,North Carolina,Fayetteville,36264,32,1011,14652,14940,81,132,79,1685,3684,61026,8718,12.3,7107,4387,8195,2756,13816,4460
560,"Fayetteville, NC",FAYETTEVILLE,28312,North Carolina,Fayetteville; Eastover; Vander,18939,39,225,10850,5296,297,19,0,562,1690,58916,4723,11.5,2632,1098,6458,2443,6325,2177
561,"Fayetteville, NC",FAYETTEVILLE,28314,North Carolina,Fayetteville,56987,29,1516,18951,24821,300,97,137,2943,8222,57137,14000,14.2,10314,4501,12936,3647,25587,8092
562,"Fayetteville, NC",FAYETTEVILLE,28390,North Carolina,Spring Lake; Fayetteville,23990,28,556,10824,7224,218,189,14,1532,3433,61624,5449,16.3,3574,1511,6765,2303,9835,3910
563,"Fayetteville, NC",FAYETTEVILLE,28395,North Carolina,Wade; Fayetteville; Eastover,2313,42,63,1724,387,47,0,0,59,33,59076,593,6.9,226,69,959,319,737,159
564,"Flagstaff, AZ",FLAGSTAFF,86001,Arizona,Flagstaff; Kachina Village; Fo,44819,28,1468,30813,531,3542,59,0,1521,6885,77068,9122,8.9,12728,9501,6274,2061,14252,3988
565,"Flagstaff, AZ",FLAGSTAFF,86004,Arizona,Flagstaff; Doney Park; Leupp,36186,34,325,23154,484,3643,17,159,831,7573,81604,8882,9.4,8576,5753,6730,3329,11832,3401
566,"Flagstaff, AZ",FLAGSTAFF,86011,Arizona,Flagstaff,8471,19,351,5447,497,118,67,0,354,1637,9855,0,0.0,728,1897,0,0,5844,0
567,"Flagstaff, AZ",FLAGSTAFF,86001,Arizona,Flagstaff; Kachina Village; Fo,44819,28,1468,30813,531,3542,59,0,1521,6885,77068,9122,8.9,12728,9501,6274,2061,14252,3988
568,"Flagstaff, AZ",FLAGSTAFF,86004,Arizona,Flagstaff; Doney Park; Leupp,36186,34,325,23154,484,3643,17,159,831,7573,81604,8882,9.4,8576,5753,6730,3329,11832,3401
569,"Flagstaff, AZ",FLAGSTAFF,86011,Arizona,Flagstaff,8471,19,351,5447,497,118,67,0,354,1637,9855,0,0.0,728,1897,0,0,5844,0
570,"Flint, MI",FLINT,48502,Michigan,Flint,1092,27,11,522,521,0,0,13,25,0,31738,41,65.9,56,37,431,266,299,719
571,"Flint, MI",FLINT,48503,Michigan,Flint,25819,36,160,11984,11737,49,6,92,1099,692,42346,5866,32.2,3175,2349,7900,3666,8726,8313
572,"Flint, MI",FLINT,48504,Michigan,Flint; Beecher,28316,35,55,7561,18799,245,14,27,827,788,39951,6749,32.5,2038,792,10505,4105,10873,9202
573,"Flint, MI",FLINT,48505,Michigan,Flint; Beecher,21086,35,25,2276,17234,30,0,16,973,532,32025,4887,36.0,991,484,7970,4069,7569,7590
574,"Flint, MI",FLINT,48506,Michigan,Burton; Flint,29079,37,81,22081,2983,519,0,21,1329,2065,45437,7221,24.6,1599,494,11050,4652,11253,7153
575,"Flint, MI",FLINT,48507,Michigan,Flint,31154,37,244,20520,8849,46,6,30,775,684,42109,7640,25.8,2866,1308,11121,3987,11838,8037
576,"Flint, MI",FLINT,48529,Michigan,Burton; Flint,9929,35,63,7790,1220,7,0,0,390,459,44555,2401,33.9,685,158,3832,1836,3405,3365
577,"Flint, MI",FLINT,48532,Michigan,Flint,20020,38,248,11062,6322,144,0,18,1072,1154,59546,5305,20.4,2722,1441,6286,1601,7947,4084
580,"Florence, SC",FLORENCE,29501,South Carolina,Florence,45026,39,834,27810,14418,34,68,33,675,1154,69701,11445,11.5,9410,4862,12337,4637,13822,5177
581,"Florence, SC",FLORENCE,29505,South Carolina,Florence,24634,40,595,13839,8923,20,0,27,446,784,66299,6544,8.3,4064,2956,7316,2783,7488,2044
582,"Florence, SC",FLORENCE,29506,South Carolina,Florence; Quinby,20536,34,75,6121,13730,50,6,6,224,324,46742,4770,20.5,2197,985,7783,3511,6058,4209
583,"Florence, SC",FLORENCE,29541,South Carolina,Florence,10766,39,46,6369,4072,44,0,16,127,92,74252,2764,11.8,818,376,4467,2120,2992,1270
584,"Fond du Lac, WI",FOND DU LAC,54935,Wisconsin,Fond du Lac; Taycheedah,42148,37,969,35731,777,279,0,85,1005,3302,61132,10525,8.90,7544,2866,14836,3666,13150,3751
585,"Fond du Lac, WI",FOND DU LAC,54937,Wisconsin,St. Peter; North Fond du Lac; ,19209,43,199,17732,314,85,0,0,219,660,85292,5425,3.90,3073,1536,6838,1171,6550,749
586,"Fort Collins, CO",FORT COLLINS,80521,Colorado,Fort Collins,36768,23,1177,29681,706,171,71,15,911,4036,63407,5135,8.6,11361,7941,5625,1507,10295,3162
587,"Fort Collins, CO",FORT COLLINS,80525,Colorado,Timnath; Fort Collins,53128,35,1315,43510,679,274,20,6,1101,6223,91138,12866,4.1,17532,11635,7916,1540,14503,2178
588,"Fort Collins, CO",FORT COLLINS,80526,Colorado,Loveland; Fort Collins,46018,31,1204,38087,631,323,18,57,953,4745,81400,10723,6.4,13391,10169,7638,1564,13207,2945
589,"Fort Wayne, IN",FORT WAYNE,46774,Indiana,Fort Wayne; New Haven,16954,35,43,15859,151,15,0,17,107,762,61353,4188,6.4,2407,847,5645,1729,6306,1085
590,"Fort Wayne, IN",FORT WAYNE,46802,Indiana,Fort Wayne,10672,30,265,6424,1883,33,0,25,501,1541,40839,1740,34.7,1398,725,3329,2347,2881,3703
591,"Fort Wayne, IN",FORT WAYNE,46803,Indiana,Fort Wayne; New Haven,9578,29,604,2960,4317,35,0,0,393,1269,28277,2027,47.3,459,191,3850,2480,2595,4530
592,"Fort Wayne, IN",FORT WAYNE,46804,Indiana,Fort Wayne,28952,40,772,24968,1385,9,0,5,739,1074,89347,7876,4.5,7295,5153,6543,1100,8830,1302
593,"Fort Wayne, IN",FORT WAYNE,46805,Indiana,Fort Wayne,20872,35,840,15829,2085,100,95,184,572,1167,48203,4599,14.0,3903,1794,6324,2609,6240,2922
594,"Fort Wayne, IN",FORT WAYNE,46806,Indiana,Fort Wayne; New Haven,25703,28,1065,6190,11084,58,6,16,927,6357,37592,6027,33.4,1362,488,9792,6682,7376,8584
595,"Fort Wayne, IN",FORT WAYNE,46807,Indiana,Fort Wayne,17057,33,723,9900,2615,30,0,13,1241,2535,52601,3983,19.5,3462,1347,4349,2200,5697,3326
596,"Fort Wayne, IN",FORT WAYNE,46808,Indiana,Fort Wayne,19434,34,351,15600,1175,0,0,16,716,1576,48353,4536,13.4,2137,757,7132,2837,6568,2604
597,"Fort Wayne, IN",FORT WAYNE,46809,Indiana,Fort Wayne,8710,41,23,6660,1084,82,0,37,259,565,47501,2135,11.9,897,365,3492,949,3004,1036
598,"Fort Wayne, IN",FORT WAYNE,46814,Indiana,Fort Wayne,12169,38,795,10047,676,0,0,127,335,189,157294,3623,5.7,3967,3443,1569,292,2908,693
599,"Fort Wayne, IN",FORT WAYNE,46815,Indiana,Fort Wayne; New Haven,28033,37,459,22818,3123,6,25,0,750,852,66697,6951,4.7,5522,2831,7456,1766,10428,1317
600,"Fort Wayne, IN",FORT WAYNE,46816,Indiana,Fort Wayne; New Haven,18265,36,2169,7005,5789,1,0,12,1064,2225,50377,4392,16.9,1753,712,7452,3342,5004,3086
601,"Fort Wayne, IN",FORT WAYNE,46818,Indiana,Fort Wayne; Huntertown,20838,36,691,17697,506,80,0,23,706,1135,71325,5534,8.4,3417,1312,6230,2375,7501,1750
602,"Fort Wayne, IN",FORT WAYNE,46819,Indiana,Fort Wayne,9795,37,214,7161,1093,26,0,23,492,786,58075,2549,10.4,1381,509,3516,695,3692,1018
603,"Fort Wayne, IN",FORT WAYNE,46825,Indiana,Fort Wayne,29068,35,1780,23170,1816,57,0,21,553,1671,65018,7359,7.9,6278,2994,7267,2645,9854,2296
604,"Fort Wayne, IN",FORT WAYNE,46835,Indiana,Fort Wayne,35104,35,1405,29329,1703,9,0,25,1296,1337,72320,9401,5.7,7828,4247,8705,1684,12672,2000
605,"Fort Wayne, IN",FORT WAYNE,46845,Indiana,Fort Wayne; Huntertown; Leo-Ce,22187,40,563,20095,692,48,0,28,135,626,110389,6433,2.3,5835,3683,4259,754,7654,510
606,"Fresno, CA",FRESNO,93611,California,Clovis; Fresno,48759,36,5996,27335,1034,221,51,199,1295,12628,97696,12226,4.8,11409,5704,9264,3949,18382,2340
607,"Fresno, CA",FRESNO,93612,California,Clovis; Fresno; Tarpey Village,35625,32,2688,16329,1628,146,296,119,941,13478,52659,8471,23.1,3669,1710,9405,5806,15033,8229
608,"Fresno, CA",FRESNO,93619,California,Earlimart; Clovis; Fresno,34587,38,3643,22830,454,151,165,107,831,6406,136933,9384,3.0,10064,6364,5257,1694,11206,1037
609,"Fresno, CA",FRESNO,93650,California,Fresno,3863,37,283,1045,0,0,0,0,274,2261,42221,829,21.7,224,38,1255,950,1394,838
610,"Fresno, CA",FRESNO,93701,California,Fresno,10011,25,1021,1092,726,127,0,0,78,6967,25841,1977,55.4,490,250,2352,5045,1872,5546
611,"Fresno, CA",FRESNO,93702,California,Fresno,44650,27,5655,2894,2121,105,19,0,356,33500,36258,8834,42.4,1696,491,9733,23798,8930,18931
612,"Fresno, CA",FRESNO,93703,California,Fresno; Mayfair,33143,28,4881,4957,1703,284,24,0,588,20706,42252,7032,37.0,1756,662,8120,12229,10406,12262
613,"Fresno, CA",FRESNO,93704,California,Fresno; Old Fig Garden,28491,37,1495,12954,1673,96,36,97,478,11662,71569,6469,13.4,5099,3190,5869,4501,9857,3817
614,"Fresno, CA",FRESNO,93705,California,Fresno; Old Fig Garden,38315,29,2298,9618,4541,192,20,25,704,20917,47467,8558,32.9,3754,1111,11149,9770,12529,12605
615,"Fresno, CA",FRESNO,93706,California,Raisin City; Easton; Fresno; W,40471,28,3375,4072,5773,120,26,24,734,26347,44605,8350,36.1,1861,930,10927,16309,10401,14610
616,"Fresno, CA",FRESNO,93710,California,Fresno,32410,28,3103,13615,1886,122,85,17,816,12766,59942,6723,19.3,5639,2819,7357,3662,12931,6255
617,"Fresno, CA",FRESNO,93711,California,Fresno; Old Fig Garden,37173,44,2669,22346,1212,298,15,16,960,9657,104156,9855,5.9,9776,5650,6170,2304,13270,2193
618,"Fresno, CA",FRESNO,93720,California,Fresno; Fort Washington,46813,38,5621,26799,1332,24,79,58,1659,11241,99648,12152,7.0,12499,8005,7396,2902,16056,3276
619,"Fresno, CA",FRESNO,93721,California,Fresno,7182,35,455,1667,753,100,7,10,143,4047,40638,754,33.8,459,416,1594,2951,1766,2427
620,"Fresno, CA",FRESNO,93722,California,Fresno,84481,30,13380,20641,8496,211,51,412,2053,39237,68332,19057,18.1,10898,4561,21289,17065,30751,15291
621,"Fresno, CA",FRESNO,93723,California,Fresno; Biola,12246,36,1867,4369,348,0,0,0,433,5229,100882,3096,8.1,1971,612,3024,2387,4237,991
622,"Fresno, CA",FRESNO,93725,California,Easton; Fresno; Bowles; Calwa;,27239,27,4828,3211,1041,201,0,0,320,17638,53827,5837,26.3,1688,435,5829,12393,6918,7163
623,"Fresno, CA",FRESNO,93726,California,Clovis; Fresno; Old Fig Garden,42610,27,5080,11139,3864,243,0,40,687,21557,45260,9222,27.6,4218,2173,10141,8905,17171,11760
624,"Fresno, CA",FRESNO,93727,California,Clovis; Fresno; Sunnyside; Tar,81118,29,17769,19331,4155,265,222,290,1824,37262,66334,18336,20.4,10950,5110,19143,19387,26444,16548
625,"Fresno, CA",FRESNO,93728,California,Fresno,15945,30,411,5126,686,247,71,20,118,9266,48911,3182,28.0,1993,924,3141,4113,5756,4464
626,"Fresno, CA",FRESNO,93730,California,Fresno,11693,40,2124,7315,44,0,15,0,278,1917,148192,3132,0.8,3963,2724,1473,257,3274,93
627,"Gadsden, AL",GADSDEN,35901,Alabama,Gadsden; Coats Bend; Tidmore B,19950,40,275,12605,5629,70,0,53,328,990,57132,4821,17.6,2194,1516,6124,3610,6483,3511
628,"Gadsden, AL",GADSDEN,35903,Alabama,Gadsden; Hokes Bluff; Ballplay,17281,39,14,10767,5355,0,0,0,215,930,47767,4148,17.6,1503,1071,5754,3456,5478,3041
629,"Gadsden, AL",GADSDEN,35904,Alabama,Reece City; Gadsden; Attalla; ,14210,41,54,11707,1740,35,0,0,237,437,48661,3503,17.7,1676,568,4490,3026,4447,2515
630,"Gadsden, AL",GADSDEN,35905,Alabama,Gadsden; Hokes Bluff; Southsid,6246,45,0,5782,147,152,0,20,129,16,61516,1764,10.1,574,512,1917,1061,2173,630
631,"Gadsden, AL",GADSDEN,35906,Alabama,Gadsden; Rainbow City,9989,40,209,8033,1369,16,8,0,0,354,60983,2657,14.3,1498,1138,2846,779,3715,1428
632,"Gadsden, AL",GADSDEN,35954,Alabama,Reece City; Gadsden; Carlisle-,11343,41,16,9066,1441,44,63,0,212,501,48512,2974,9.8,601,601,4525,1928,3686,1111
633,"Gadsden, AL",GADSDEN,35901,Alabama,Gadsden; Coats Bend; Tidmore B,19950,40,275,12605,5629,70,0,53,328,990,57132,4821,17.6,2194,1516,6124,3610,6483,3511
634,"Gadsden, AL",GADSDEN,35903,Alabama,Gadsden; Hokes Bluff; Ballplay,17281,39,14,10767,5355,0,0,0,215,930,47767,4148,17.6,1503,1071,5754,3456,5478,3041
635,"Gadsden, AL",GADSDEN,35904,Alabama,Reece City; Gadsden; Attalla; ,14210,41,54,11707,1740,35,0,0,237,437,48661,3503,17.7,1676,568,4490,3026,4447,2515
636,"Gadsden, AL",GADSDEN,35905,Alabama,Gadsden; Hokes Bluff; Southsid,6246,45,0,5782,147,152,0,20,129,16,61516,1764,10.1,574,512,1917,1061,2173,630
637,"Gadsden, AL",GADSDEN,35906,Alabama,Gadsden; Rainbow City,9989,40,209,8033,1369,16,8,0,0,354,60983,2657,14.3,1498,1138,2846,779,3715,1428
638,"Gadsden, AL",GADSDEN,35954,Alabama,Reece City; Gadsden; Carlisle-,11343,41,16,9066,1441,44,63,0,212,501,48512,2974,9.8,601,601,4525,1928,3686,1111
639,"Gadsden, AL",GADSDEN,35901,Alabama,Gadsden; Coats Bend; Tidmore B,19950,40,275,12605,5629,70,0,53,328,990,57132,4821,17.6,2194,1516,6124,3610,6483,3511
640,"Gadsden, AL",GADSDEN,35903,Alabama,Gadsden; Hokes Bluff; Ballplay,17281,39,14,10767,5355,0,0,0,215,930,47767,4148,17.6,1503,1071,5754,3456,5478,3041
